Image Name,AI Artifacts,Creativity,Visual Harmony,Visual Richness,Composition,Color,Aes MOS,T2I MOS,Prompt
SD-rv6-81.1.jpg,3.235294118,3.176470588,2.941176471,2.882352941,3.117647059,3.294117647,2.543191649,2.724327618,"A futuristic city shines at night, with towering skyscrapers made of glass and metal that reflect the neon lights of the city. In the sky, flying cars weave through elevated roads, and sidewalks are walking robots mingling with humans. Billboards lining the streets display virtual reality holograms, giving a busy and tech-savvy vibe."
D-81.2.jpg,3.470588235,3.705882353,3.647058824,3.882352941,3.470588235,3.705882353,3.636363509,3.928234446,"A futuristic city shines at night, with towering skyscrapers made of glass and metal that reflect the neon lights of the city. In the sky, flying cars weave through elevated roads, and sidewalks are walking robots mingling with humans. Billboards lining the streets display virtual reality holograms, giving a busy and tech-savvy vibe."
I-81.2.jpg,2.647058824,3.117647059,3.058823529,3.470588235,2.882352941,3.235294118,2.830522836,2.825855118,"A futuristic city shines at night, with towering skyscrapers made of glass and metal that reflect the neon lights of the city. In the sky, flying cars weave through elevated roads, and sidewalks are walking robots mingling with humans. Billboards lining the streets display virtual reality holograms, giving a busy and tech-savvy vibe."
MJ-v4-81.2.jpg,3.352941176,3.529411765,3.823529412,3.705882353,3.588235294,3.411764706,3.297369263,3.408657622,"A futuristic city shines at night, with towering skyscrapers made of glass and metal that reflect the neon lights of the city. In the sky, flying cars weave through elevated roads, and sidewalks are walking robots mingling with humans. Billboards lining the streets display virtual reality holograms, giving a busy and tech-savvy vibe."
MJ-v6-81.2.jpg,4.352941176,4.411764706,4.411764706,4.588235294,4.411764706,4.470588235,4.73175343,4.675829812,"A futuristic city shines at night, with towering skyscrapers made of glass and metal that reflect the neon lights of the city. In the sky, flying cars weave through elevated roads, and sidewalks are walking robots mingling with humans. Billboards lining the streets display virtual reality holograms, giving a busy and tech-savvy vibe."
SD-1.5-81.2.jpg,1.588235294,1.764705882,1.588235294,1.647058824,1.764705882,2.117647059,0.797272335,0.87850642,"A futuristic city shines at night, with towering skyscrapers made of glass and metal that reflect the neon lights of the city. In the sky, flying cars weave through elevated roads, and sidewalks are walking robots mingling with humans. Billboards lining the streets display virtual reality holograms, giving a busy and tech-savvy vibe."
SD-rv6-81.2.jpg,3.117647059,2.764705882,2.823529412,2.764705882,2.882352941,3,2.400563835,2.705942061,"A futuristic city shines at night, with towering skyscrapers made of glass and metal that reflect the neon lights of the city. In the sky, flying cars weave through elevated roads, and sidewalks are walking robots mingling with humans. Billboards lining the streets display virtual reality holograms, giving a busy and tech-savvy vibe."
D-82.1.jpg,3.235294118,3.352941176,3.058823529,3.294117647,3.058823529,3.294117647,2.923720171,3.520906508,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
I-82.1.jpg,3.176470588,3,2.882352941,3.294117647,3.117647059,2.941176471,2.900005051,3.665983162,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
MJ-v4-82.1.jpg,3.058823529,3.058823529,2.941176471,3.058823529,3.117647059,2.823529412,2.699714832,3.428175999,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
MJ-v6-82.1.jpg,3.470588235,3.352941176,3.352941176,3.117647059,3.470588235,3.294117647,3.073284758,3.573618928,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
SD-1.5-82.1.jpg,1.529411765,1.588235294,1.529411765,1.823529412,1.647058824,1.882352941,0.580825676,1.049305688,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
SD-rv6-82.1.jpg,2.882352941,3,2.764705882,3.058823529,3.058823529,2.823529412,2.620451451,3.079328657,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
D-82.2.jpg,3.882352941,3.705882353,3.647058824,3.588235294,3.764705882,3.411764706,3.560828748,4.141591185,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
I-82.2.jpg,2.529411765,2.529411765,2.058823529,2.117647059,1.882352941,2.176470588,1.583441122,2.325702031,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
MJ-v4-82.2.jpg,3.117647059,3.176470588,3.058823529,3.058823529,3,3.176470588,2.767155685,3.229150161,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
MJ-v6-82.2.jpg,3.294117647,3.529411765,3.647058824,3.529411765,3.529411765,3.588235294,3.5396335,4.194571217,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
SD-1.5-82.2.jpg,1.882352941,1.823529412,1.764705882,1.823529412,1.823529412,1.823529412,0.640300128,1.407532425,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
SD-rv6-82.2.jpg,2.764705882,2.647058824,2.705882353,3.235294118,2.941176471,2.941176471,2.527984262,3.659821689,"Use low-angle composition, long exposure shooting. The night view of the ancient city is particularly charming against the illumination, with the details of the walls and buildings clearly visible, and the starry night sky in the background."
D-83.1.jpg,3.529411765,3.764705882,3.705882353,3.882352941,3.705882353,3.823529412,3.662586129,3.99768763,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
I-83.1.jpg,3.411764706,3.588235294,3.705882353,3.823529412,3.529411765,4.058823529,3.553596901,4.240684093,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
MJ-v4-83.1.jpg,3.352941176,3.529411765,3.529411765,3.588235294,3.529411765,3.470588235,3.387021852,4.246660409,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
MJ-v6-83.1.jpg,3.823529412,3.941176471,3.823529412,4.117647059,3.647058824,4.058823529,4.065934493,4.346307441,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
SD-1.5-83.1.jpg,2.176470588,2.764705882,1.941176471,2.647058824,2.117647059,2.588235294,1.850904726,2.401049161,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
SD-rv6-83.1.jpg,3.588235294,3.235294118,3.058823529,3.470588235,3.529411765,3.647058824,3.287451175,4.067618241,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
D-83.2.jpg,3.294117647,3.176470588,3,3.294117647,3.470588235,3.235294118,2.96494797,3.64105684,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
I-83.2.jpg,3.294117647,3.294117647,3.235294118,3.117647059,3.235294118,3.235294118,2.871269726,3.744260898,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
MJ-v4-83.2.jpg,3.235294118,3.176470588,3.058823529,3.176470588,2.823529412,2.941176471,2.891401175,3.867566283,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
MJ-v6-83.2.jpg,3.647058824,3.764705882,3.941176471,3.882352941,3.588235294,3.941176471,3.994469762,4.428030937,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
SD-1.5-83.2.jpg,2.647058824,2.764705882,2.411764706,2.705882353,2.470588235,2.705882353,2.143176663,3.167767022,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
SD-rv6-83.2.jpg,2.235294118,2.529411765,2.058823529,2.882352941,2.294117647,2.941176471,1.976307911,3.369251064,"A traditional wooden house in the middle of the Alps, with a wooden structure and a sloping roof, and a balcony in front of the house covered with flowers. The background is the majestic snow-capped mountains and blue sky, highlighting the warmth and natural beauty of the building."
D-84.1.jpg,3.176470588,3.352941176,3.235294118,3.588235294,3.117647059,3.294117647,3.002108223,3.867041866,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
I-84.1.jpg,3.117647059,2.705882353,2.941176471,2.764705882,2.823529412,2.882352941,2.500232992,3.366248984,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
MJ-v4-84.1.jpg,3.470588235,3.235294118,3.176470588,3.117647059,3.235294118,3.470588235,3.061839036,3.61249211,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
MJ-v6-84.1.jpg,3.588235294,3.529411765,3.470588235,3.470588235,3.176470588,3.647058824,3.52669386,4.084368318,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
SD-1.5-84.1.jpg,1.882352941,1.705882353,1.705882353,2.294117647,1.705882353,2.352941176,1.085901453,2.190312044,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
SD-rv6-84.1.jpg,2.117647059,2.588235294,2.117647059,2.882352941,2.235294118,3,1.721440731,2.914434549,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
D-84.2.jpg,3.411764706,3.882352941,3.705882353,3.647058824,3.588235294,3.882352941,3.631192824,4.104661912,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
I-84.2.jpg,3.235294118,3.176470588,3.176470588,3.176470588,3.352941176,3.588235294,3.154936444,3.725976902,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
MJ-v4-84.2.jpg,3.764705882,3.352941176,3.647058824,3.764705882,3.352941176,3.705882353,3.474944597,4.32255794,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
MJ-v6-84.2.jpg,3.176470588,3.705882353,3.294117647,3.470588235,3.235294118,3.705882353,3.308680681,4.112386672,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
SD-1.5-84.2.jpg,1.764705882,2.176470588,1.705882353,2.117647059,1.705882353,2.352941176,1.036044409,1.887194099,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
SD-rv6-84.2.jpg,2.117647059,2.764705882,2.352941176,3.117647059,2.235294118,2.941176471,1.645187298,3.210914611,"A modern art museum with a unique architectural design and bold geometric shapes with brightly colored graffiti on the fa?ade. In the background is an urban park and green space, highlighting the creative and artistic atmosphere of the museum."
D-85.1.jpg,3.470588235,3.647058824,3.117647059,3.411764706,3.294117647,3.352941176,3.26403994,3.960622154,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
I-85.1.jpg,3.470588235,3.588235294,3.411764706,3.529411765,3.647058824,3.529411765,3.607780937,3.851185302,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
MJ-v4-85.1.jpg,2.705882353,3.058823529,3,3.117647059,3.117647059,2.882352941,2.64111079,3.702076743,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
MJ-v6-85.1.jpg,2.411764706,3.235294118,3.117647059,3.882352941,3.352941176,3.705882353,3.278455088,3.725732475,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
SD-1.5-85.1.jpg,2.411764706,2.235294118,2.588235294,2.588235294,2.588235294,2.705882353,1.922959737,2.659090135,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
SD-rv6-85.1.jpg,1.882352941,2.588235294,1.941176471,2.882352941,2.176470588,2.705882353,1.288981401,2.562956337,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
D-85.2.jpg,3.294117647,3.294117647,3,3.588235294,3.176470588,3.470588235,2.825308543,3.772479973,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
I-85.2.jpg,2.470588235,3,2.823529412,3.294117647,2.882352941,3,2.51182335,3.07995323,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
MJ-v4-85.2.jpg,2.529411765,3,2.764705882,2.941176471,3,2.529411765,2.139964402,2.744865893,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
MJ-v6-85.2.jpg,3.294117647,3.294117647,3.764705882,3.647058824,3.470588235,3.352941176,3.395335471,3.662672019,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
SD-1.5-85.2.jpg,1.882352941,1.764705882,1.882352941,2.352941176,1.882352941,2.117647059,1.160386008,1.893808264,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
SD-rv6-85.2.jpg,3.058823529,3.117647059,2.647058824,3.470588235,2.882352941,3.176470588,2.661235627,3.781645673,"An ancient Chinese courtyard with blue brick and gray tiles surrounding a small pond where a few koi fish swim. The backdrop is a well-trimmed pine and bamboo forest, creating a tranquil atmosphere."
D-86.1.jpg,3.823529412,3.588235294,3.882352941,3.705882353,3.764705882,4,3.573145454,4.145137711,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
I-86.1.jpg,4,4.235294118,4.117647059,4.058823529,4.058823529,4.176470588,4.20904873,4.577549379,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
MJ-v4-86.1.jpg,3.352941176,3.882352941,3.941176471,3.882352941,3.705882353,3.823529412,3.656751939,4.08724123,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
MJ-v6-86.1.jpg,4.058823529,4.058823529,4.117647059,4.294117647,3.941176471,4.176470588,4.316242923,4.696667699,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
SD-1.5-86.1.jpg,2,2.294117647,2.176470588,2.294117647,1.882352941,2.294117647,1.676818751,3.043427512,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
SD-rv6-86.1.jpg,3.176470588,3.058823529,2.941176471,3.294117647,2.823529412,3.176470588,2.890011348,3.743953485,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
D-86.2.jpg,3.411764706,3.352941176,3.235294118,3.352941176,3.176470588,3,2.882933238,3.796777297,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
I-86.2.jpg,3.588235294,3.823529412,3.882352941,3.705882353,3.705882353,3.705882353,3.584354066,4.219011424,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
MJ-v4-86.2.jpg,3.705882353,4,4.058823529,4.058823529,3.941176471,4.117647059,4.091163103,4.244423009,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
MJ-v6-86.2.jpg,3.294117647,3.411764706,3.529411765,3.352941176,3.705882353,3.647058824,3.229962608,3.927820368,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
SD-1.5-86.2.jpg,2.588235294,2.117647059,2.588235294,2.235294118,2.176470588,2.882352941,1.513938197,1.371373379,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
SD-rv6-86.2.jpg,2.764705882,2.705882353,2.352941176,2.588235294,2.588235294,3,2.036025285,3.178506103,"Mystical magical sneakers with strawberries and strawberry flowers, watercolour style illustration isolated on white background, full body, pastel pink, red, beige and green aesthetic, hand drawn style in the style of vector watercolour painting, suitable for stickers"
D-87.1.jpg,3.176470588,2.705882353,3.235294118,2.529411765,3.117647059,3,2.313637788,3.508590314,"photo realistic, glamour red vending machine with neon lights"
I-87.1.jpg,2.882352941,3.176470588,3,3.117647059,2.941176471,3.411764706,2.717070239,3.573662655,"photo realistic, glamour red vending machine with neon lights"
MJ-v4-87.1.jpg,3.705882353,3.411764706,3.705882353,3.352941176,3.470588235,3.411764706,3.189658444,4.164699764,"photo realistic, glamour red vending machine with neon lights"
MJ-v6-87.1.jpg,4,3.647058824,4,3.823529412,3.882352941,4,3.918796019,4.54081145,"photo realistic, glamour red vending machine with neon lights"
SD-1.5-87.1.jpg,2.294117647,2.647058824,2.411764706,2.352941176,2.705882353,2.705882353,1.969907439,3.195126839,"photo realistic, glamour red vending machine with neon lights"
SD-rv6-87.1.jpg,3.352941176,3.352941176,3.352941176,3.352941176,3.117647059,3.294117647,3.006112349,3.921501678,"photo realistic, glamour red vending machine with neon lights"
D-87.2.jpg,3.352941176,3.294117647,3.352941176,3.294117647,3.470588235,3.294117647,3.109487511,3.936137012,"photo realistic, glamour red vending machine with neon lights"
I-87.2.jpg,2.294117647,2.882352941,2.882352941,2.588235294,2.941176471,2.941176471,2.458528294,3.347254039,"photo realistic, glamour red vending machine with neon lights"
MJ-v4-87.2.jpg,3.117647059,3.294117647,3.117647059,3.058823529,3.235294118,3.294117647,3.11663602,3.889638014,"photo realistic, glamour red vending machine with neon lights"
MJ-v6-87.2.jpg,3.470588235,3.470588235,3.235294118,3.470588235,3.176470588,3.470588235,3.300918106,4.105748495,"photo realistic, glamour red vending machine with neon lights"
SD-1.5-87.2.jpg,1.941176471,2.235294118,1.941176471,2.235294118,2.117647059,2.411764706,1.547154036,2.660001992,"photo realistic, glamour red vending machine with neon lights"
SD-rv6-87.2.jpg,3.588235294,3.470588235,3.294117647,3.294117647,3.176470588,3.529411765,3.448878599,4.201955269,"photo realistic, glamour red vending machine with neon lights"
D-88.1.jpg,3.764705882,3.705882353,3.941176471,3.764705882,3.941176471,3.764705882,3.940517888,4.651166599,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
I-88.1.jpg,3.823529412,3.647058824,4,3.823529412,3.941176471,3.705882353,3.934820968,4.389048171,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
MJ-v4-88.1.jpg,3.882352941,3.411764706,3.647058824,3.294117647,3.352941176,3.647058824,3.454215669,4.212482062,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
MJ-v6-88.1.jpg,3.882352941,3.588235294,3.882352941,3.470588235,3.823529412,3.529411765,3.541759376,4.40722679,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
SD-1.5-88.1.jpg,2.411764706,2.705882353,2.411764706,3.117647059,2.647058824,3.294117647,2.250509224,3.501934102,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
SD-rv6-88.1.jpg,3.411764706,3.058823529,2.823529412,3.235294118,3.058823529,3.058823529,2.80780821,3.618862338,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
D-88.2.jpg,3.647058824,3.764705882,3.882352941,3.647058824,3.647058824,3.764705882,3.65220672,4.391565511,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
I-88.2.jpg,3.411764706,3.235294118,3.529411765,3.176470588,3.352941176,3.588235294,3.055721998,4.023050092,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
MJ-v4-88.2.jpg,3.588235294,3.470588235,3.941176471,3.529411765,3.411764706,3.647058824,3.489715281,3.870492272,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
MJ-v6-88.2.jpg,3.705882353,3.882352941,4,3.529411765,3.705882353,3.764705882,3.778399467,4.212967391,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
SD-1.5-88.2.jpg,2.588235294,2.352941176,2.352941176,2.529411765,2.235294118,2.882352941,1.934552049,2.791022316,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
SD-rv6-88.2.jpg,3.117647059,3.058823529,3,3.470588235,3.058823529,3.294117647,2.843089743,3.705563635,watercolor apple orange cinnamon milk tea in glass with cinnamon powder on top white background simple
D-89.1.jpg,3.705882353,3.352941176,3.588235294,3.647058824,3.647058824,3.529411765,3.356836079,4.040023412,"A car surrounded by Tokens, with a dark background and light Green color scheme. The scene is full of energy, creating an atmosphere filled with joyous laughter and excitement.,in the style of rendered in cinema4d, redshift render, carcore magazine photography, advertisinginspired, car artwork, car headlight design, largescale canvas paintings, festive atmosphere, New Year's Day theme, gift boxes , commercial imagery"
I-89.1.jpg,3.823529412,3.411764706,3.647058824,3.529411765,3.647058824,3.705882353,3.407606955,3.90466179,"A car surrounded by Tokens, with a dark background and light Green color scheme. The scene is full of energy, creating an atmosphere filled with joyous laughter and excitement.,in the style of rendered in cinema4d, redshift render, carcore magazine photography, advertisinginspired, car artwork, car headlight design, largescale canvas paintings, festive atmosphere, New Year's Day theme, gift boxes , commercial imagery"
MJ-v4-89.1.jpg,3.176470588,3.176470588,3.117647059,3.470588235,3.235294118,3.176470588,2.925770796,3.83799663,"A car surrounded by Tokens, with a dark background and light Green color scheme. The scene is full of energy, creating an atmosphere filled with joyous laughter and excitement.,in the style of rendered in cinema4d, redshift render, carcore magazine photography, advertisinginspired, car artwork, car headlight design, largescale canvas paintings, festive atmosphere, New Year's Day theme, gift boxes , commercial imagery"
MJ-v6-89.1.jpg,3.764705882,3.647058824,3.941176471,3.882352941,3.941176471,3.882352941,3.86694812,4.14223848,"A car surrounded by Tokens, with a dark background and light Green color scheme. The scene is full of energy, creating an atmosphere filled with joyous laughter and excitement.,in the style of rendered in cinema4d, redshift render, carcore magazine photography, advertisinginspired, car artwork, car headlight design, largescale canvas paintings, festive atmosphere, New Year's Day theme, gift boxes , commercial imagery"
SD-1.5-89.1.jpg,1.411764706,1.588235294,1.588235294,1.941176471,1.529411765,2.117647059,0.720527599,0.709008859,"A car surrounded by Tokens, with a dark background and light Green color scheme. The scene is full of energy, creating an atmosphere filled with joyous laughter and excitement.,in the style of rendered in cinema4d, redshift render, carcore magazine photography, advertisinginspired, car artwork, car headlight design, largescale canvas paintings, festive atmosphere, New Year's Day theme, gift boxes , commercial imagery"
SD-rv6-89.1.jpg,2.058823529,2.235294118,2.176470588,2.529411765,2.117647059,2.588235294,1.29386583,1.709352938,"A car surrounded by Tokens, with a dark background and light Green color scheme. The scene is full of energy, creating an atmosphere filled with joyous laughter and excitement.,in the style of rendered in cinema4d, redshift render, carcore magazine photography, advertisinginspired, car artwork, car headlight design, largescale canvas paintings, festive atmosphere, New Year's Day theme, gift boxes , commercial imagery"
D-89.2.jpg,2.235294118,2,2.235294118,2.294117647,2.352941176,2.352941176,1.385591453,1.808804885,"A car surrounded by Tokens, with a dark background and light Green color scheme. The scene is full of energy, creating an atmosphere filled with joyous laughter and excitement.,in the style of rendered in cinema4d, redshift render, carcore magazine photography, advertisinginspired, car artwork, car headlight design, largescale canvas paintings, festive atmosphere, New Year's Day theme, gift boxes , commercial imagery"
I-89.2.jpg,3.176470588,3.117647059,3.235294118,3.058823529,3.352941176,3.294117647,2.912390475,3.285512258,"A car surrounded by Tokens, with a dark background and light Green color scheme. The scene is full of energy, creating an atmosphere filled with joyous laughter and excitement.,in the style of rendered in cinema4d, redshift render, carcore magazine photography, advertisinginspired, car artwork, car headlight design, largescale canvas paintings, festive atmosphere, New Year's Day theme, gift boxes , commercial imagery"
MJ-v4-89.2.jpg,2.941176471,2.705882353,2.705882353,3,3,2.647058824,2.149853575,2.635423407,"A car surrounded by Tokens, with a dark background and light Green color scheme. The scene is full of energy, creating an atmosphere filled with joyous laughter and excitement.,in the style of rendered in cinema4d, redshift render, carcore magazine photography, advertisinginspired, car artwork, car headlight design, largescale canvas paintings, festive atmosphere, New Year's Day theme, gift boxes , commercial imagery"
MJ-v6-89.2.jpg,3.823529412,3.705882353,3.823529412,3.705882353,3.529411765,3.882352941,3.645776719,3.879420906,"A car surrounded by Tokens, with a dark background and light Green color scheme. The scene is full of energy, creating an atmosphere filled with joyous laughter and excitement.,in the style of rendered in cinema4d, redshift render, carcore magazine photography, advertisinginspired, car artwork, car headlight design, largescale canvas paintings, festive atmosphere, New Year's Day theme, gift boxes , commercial imagery"
